Product,Description,Category,Brand,Size,Function,Colour,Pallet,Quantity,Location,Staff,To,Customer,Task
TVGL75FHSi,"TV GL 75"" FHD Silver",TV,GL,"75""",FHD,Silver,8*1*1,8,CR80H,Emily,Despatch,30037,Pick
MoPH35BlPi,Mouse PH 350 Bluetooth Pink,Mouse,PH,350,Bluetooth,Pink,16*10*1,160,AO95D,Chris,Despatch,30004,Pick
LaSu1716Bl,"Laptop Susa 17"" 16GB RAM Black",Laptop,Susa,"17""",16GB RAM,Black,16*1*1,16,CM49G,Mike,Despatch,30006,Pick
CaWE90FiBe,Cabinet WENO 900 Filing Beige,Cabinet,WENO,900,Filing,Beige,8*1*1,8,BY72C,David,Despatch,30051,Pick
DrTE18FiGr,Drawer TEWOL 1800 Filing Grey,Drawer,TEWOL,1800,Filing,Grey,8*1*1,2,DK92G,John,Despatch,30084,Pick
KePH35MePi,Keyboard PH 350 Mechanical Pink,Keyboard,PH,350,Mechanical,Pink,16*10*1,160,AW23A,Chris,Despatch,30035,Pick
TVEs42FHGr,"TV Esnesih 42"" FHD Grey",TV,Esnesih,"42""",FHD,Grey,8*1*1,7,BF14H,Sarah,Despatch,30062,Pick
DrTE90LoBl,Drawer TEWOL 900 Locker Black,Drawer,TEWOL,900,Locker,Black,8*1*1,5,DV19A,Jane,Despatch,30061,Pick
PeNa50WaPi,Pencil Nalin 50 Watercolour Pink,Pencil,Nalin,50,Watercolour,Pink,48*10*5,2111,AJ57A,Emily,Despatch,30047,Pick
PrPHA2WiMi,Printer PH A2 Wifi Mix,Printer,PH,A2,Wifi,Mix,16*1*1,16,DJ67A,Amy,Despatch,30028,Pick
DrRG12SlBe,Drawer RGAP 1200 Sliding Beige,Drawer,RGAP,1200,Sliding,Beige,8*1*1,3,CR24G,Mike,Despatch,30082,Pick
TaCI18AdWh,Table CITSATNAF 1800 Adjustable White,Table,CITSATNAF,1800,Adjustable,White,8*1*1,3,CL64G,Chris,Despatch,30089,Pick
PeRe24SoWh,Pencil Reldeats 24 Soluble White,Pencil,Reldeats,24,Soluble,White,48*10*5,2400,DI14C,John,Despatch,30088,Pick
PrPHA3LaMi,Printer PH A3 Laser Mix,Printer,PH,A3,Laser,Mix,16*1*1,16,AZ60C,Amy,Despatch,30098,Pick
TVYn654KGr,"TV Ynos 65"" 4K Grey",TV,Ynos,"65""",4K,Grey,8*1*1,8,AG52G,John,Despatch,30057,Pick
TVGL42S4Si,"TV GL 42"" S4K Silver",TV,GL,"42""",S4K,Silver,8*1*1,2,BY35F,Mike,Despatch,30080,Pick
TaAE18FrBl,Table AEKI 1800 Frame Black,Table,AEKI,1800,Frame,Black,8*1*1,8,DW78G,Amy,Despatch,30088,Pick
GaSEMLeBl,Gaming Chair SEWOL M Leather Black,Gaming Chair,SEWOL,M,Leather,Black,16*1*1,16,CS04D,Emily,Despatch,30071,Pick
DrTE18FiBe,Drawer TEWOL 1800 Filing Beige,Drawer,TEWOL,1800,Filing,Beige,8*1*1,7,AJ33D,Laura,Despatch,30051,Pick
CaQE90LoBe,Cabinet QEKI 900 Locker Beige,Cabinet,QEKI,900,Locker,Beige,8*1*1,8,AQ78A,Chris,Despatch,30098,Pick
TaTR15AuGr,Table TRAMA 1500 Auto Adjustable Grey,Table,TRAMA,1500,Auto Adjustable,Grey,8*1*1,2,BT96G,Laura,Despatch,30004,Pick
OfXESLeWh,Office Chair XENO S Leather White,Office Chair,XENO,S,Leather,White,16*1*1,8,AI94E,Sarah,Despatch,30029,Pick
KeRe27ErPi,Keyboard Rerar 270 Ergonomic Pink,Keyboard,Rerar,270,Ergonomic,Pink,16*10*1,98,CS61B,Jane,Despatch,30053,Pick
PeRe50HeWh,Pencil Reldeats 50 Hexagonal White,Pencil,Reldeats,50,Hexagonal,White,48*10*5,1391,AR55H,Amy,Despatch,30021,Pick
SPNa24SoWh,SPen Nalin 24 Soluble White,SPen,Nalin,24,Soluble,White,48*10*5,2400,AN39D,Emily,Despatch,30086,Pick
NoScA5doBl,Notebook Scrap A5 dot Black,Notebook,Scrap,A5,dot,Black,48*10*5,1131,CH06H,Alex,Despatch,30062,Pick
GaAESAdPi,Gaming Chair AEKI S Adjustable Pink,Gaming Chair,AEKI,S,Adjustable,Pink,16*1*1,16,BN02B,Sarah,Despatch,30015,Pick
CaRG12FiWh,Cabinet RGAP 1200 Filing White,Cabinet,RGAP,1200,Filing,White,8*1*1,8,AG92F,Sarah,Despatch,30017,Pick
TVYn324KSi,"TV Ynos 32"" 4K Silver",TV,Ynos,"32""",4K,Silver,8*1*1,8,AW84H,Emily,Despatch,30025,Pick
NoGrA5liWh,Notebook Graph A5 line White,Notebook,Graph,A5,line,White,48*10*5,2400,AO83G,Mike,Despatch,30054,Pick
AlSu14i7Gr,"All-in-one Susa 14"" i7 Grey",All-in-one,Susa,"14""",i7,Grey,16*1*1,8,DQ02F,Emily,Despatch,30073,Pick
CuQE12FiBe,Cupboard QEKI 1200 Filing Beige,Cupboard,QEKI,1200,Filing,Beige,8*1*1,7,AP19A,David,Despatch,30093,Pick
LaRe148GWh,"Laptop Rezar 14"" 8GB RAM White",Laptop,Rezar,"14""",8GB RAM,White,16*1*1,15,CV60B,Alex,Despatch,30087,Pick
MoHc35ErNa,Mouse Hcetigol 350 Ergonomic Navi,Mouse,Hcetigol,350,Ergonomic,Navi,16*10*1,156,AU92E,John,Despatch,30053,Pick
OfXELErGr,Office Chair XENO L Ergonomic Grey,Office Chair,XENO,L,Ergonomic,Grey,16*1*1,16,BX52E,Alex,Despatch,30065,Pick
PeRe50HeGr,Pencil Reldeats 50 Hexagonal Grey,Pencil,Reldeats,50,Hexagonal,Grey,48*10*5,2400,CG95D,John,Despatch,30035,Pick
CuRG12SlGr,Cupboard RGAP 1200 Sliding Grey,Cupboard,RGAP,1200,Sliding,Grey,8*1*1,8,AK51A,Chris,Despatch,30068,Pick
OfOGMLeGr,Office Chair OGAP M Leather Grey,Office Chair,OGAP,M,Leather,Grey,16*1*1,16,BK34D,Chris,Despatch,30090,Pick
CaRG90SlBl,Cabinet RGAP 900 Sliding Black,Cabinet,RGAP,900,Sliding,Black,8*1*1,6,CK98C,Sarah,Despatch,30067,Pick
AlOv15i5Si,"All-in-one Ovonel 15"" i5 Silver",All-in-one,Ovonel,"15""",i5,Silver,16*1*1,13,DO40G,Amy,Despatch,30032,Pick
PrReA3InWh,Printer Rehtorb A3 Inkjet White,Printer,Rehtorb,A3,Inkjet,White,16*1*1,4,BF10B,Jane,Despatch,30039,Pick
CuWE12SlBe,Cupboard WENO 1200 Sliding Beige,Cupboard,WENO,1200,Sliding,Beige,8*1*1,7,DI94E,David,Despatch,30054,Pick
PrNoA3WiWh,Printer Nospe A3 Wifi White,Printer,Nospe,A3,Wifi,White,16*1*1,10,AI95C,Chris,Despatch,30036,Pick
DrTE90DoWh,Drawer TEWOL 900 Door White,Drawer,TEWOL,900,Door,White,8*1*1,7,AZ69C,John,Despatch,30044,Pick
SPAl50SoGr,SPen Aloyarc 50 Soluble Grey,SPen,Aloyarc,50,Soluble,Grey,48*10*5,2400,DX42F,Alex,Despatch,30076,Pick
TVYn65SFSi,"TV Ynos 65"" SFHD Silver",TV,Ynos,"65""",SFHD,Silver,8*1*1,8,AO86E,Amy,Despatch,30044,Pick
MoSu27BlWh,Mouse Susa 270 Bluetooth White,Mouse,Susa,270,Bluetooth,White,16*10*1,74,CX80B,Mike,Despatch,30066,Pick
LaRe1416Bl,"Laptop Rezar 14"" 16GB RAM Black",Laptop,Rezar,"14""",16GB RAM,Black,16*1*1,13,BN79D,David,Despatch,30011,Pick
MoRe45WiPi,Mouse Rerar 450 Wireled Pink,Mouse,Rerar,450,Wireled,Pink,16*10*1,93,CL59C,Alex,Despatch,30084,Pick
LaPH158GWh,"Laptop PH 15"" 8GB RAM White",Laptop,PH,"15""",8GB RAM,White,16*1*1,16,AU76D,John,Despatch,30079,Pick
DrQE90LoBl,Drawer QEKI 900 Locker Black,Drawer,QEKI,900,Locker,Black,8*1*1,7,DV08D,Amy,Despatch,30091,Pick
CaQE90DoBe,Cabinet QEKI 900 Door Beige,Cabinet,QEKI,900,Door,Beige,8*1*1,8,BQ26G,Emily,Despatch,30046,Pick
CuTE18DoWh,Cupboard TEWOL 1800 Door White,Cupboard,TEWOL,1800,Door,White,8*1*1,5,AT34C,Sarah,Despatch,30036,Pick
GaSESErWh,Gaming Chair SEWOL S Ergonomic White,Gaming Chair,SEWOL,S,Ergonomic,White,16*1*1,4,AW92A,Amy,Despatch,30036,Pick
AlRe17i7Bl,"All-in-one Rezar 17"" i7 Black",All-in-one,Rezar,"17""",i7,Black,16*1*1,14,BW98C,John,Despatch,30036,Pick
TVGL42S4Wh,"TV GL 42"" S4K White",TV,GL,"42""",S4K,White,8*1*1,8,AT67E,David,Despatch,30084,Pick
SPNa12HeBl,SPen Nalin 12 Hexagonal Black,SPen,Nalin,12,Hexagonal,Black,48*10*5,1289,AY51G,Mike,Despatch,30080,Pick
LaPH148GSi,"Laptop PH 14"" 8GB RAM Silver",Laptop,PH,"14""",8GB RAM,Silver,16*1*1,16,DH05B,Chris,Despatch,30058,Pick
OfXESLeBl,Office Chair XENO S Leather Black,Office Chair,XENO,S,Leather,Black,16*1*1,16,BH94E,Alex,Despatch,30044,Pick
CaWE90LoBl,Cabinet WENO 900 Locker Black,Cabinet,WENO,900,Locker,Black,8*1*1,8,BM67B,John,Despatch,30044,Pick
AlRe148GBl,"All-in-one Rezar 14"" 8GB RAM Black",All-in-one,Rezar,"14""",8GB RAM,Black,16*1*1,16,BT19F,Chris,Despatch,30080,Pick
AlRe1732Si,"All-in-one Rezar 17"" 32GB RAM Silver",All-in-one,Rezar,"17""",32GB RAM,Silver,16*1*1,16,CY82C,Chris,Despatch,30070,Pick
CaQE12LoWh,Cabinet QEKI 1200 Locker White,Cabinet,QEKI,1200,Locker,White,8*1*1,8,DJ54A,David,Despatch,30087,Pick
MoRe45WiNa,Mouse Rerar 450 Wireled Navi,Mouse,Rerar,450,Wireled,Navi,16*10*1,160,BH70D,Chris,Despatch,30044,Pick
GaXESHeWh,Gaming Chair XENO S Head pillow White,Gaming Chair,XENO,S,Head pillow,White,16*1*1,10,BG02A,John,Despatch,30041,Pick
TVEs75SFSi,"TV Esnesih 75"" SFHD Silver",TV,Esnesih,"75""",SFHD,Silver,8*1*1,8,CN06H,John,Despatch,30098,Pick
LaPH1516Gr,"Laptop PH 15"" 16GB RAM Grey",Laptop,PH,"15""",16GB RAM,Grey,16*1*1,10,BW46G,John,Despatch,30076,Pick
CuWE12LoBl,Cupboard WENO 1200 Locker Black,Cupboard,WENO,1200,Locker,Black,8*1*1,5,AW87A,Emily,Despatch,30087,Pick
CuRG12LoBl,Cupboard RGAP 1200 Locker Black,Cupboard,RGAP,1200,Locker,Black,8*1*1,8,AY64D,Jane,Despatch,30081,Pick
AlPH14i5Si,"All-in-one PH 14"" i5 Silver",All-in-one,PH,"14""",i5,Silver,16*1*1,16,DV36D,Emily,Despatch,30037,Pick
LaYn1432Bl,"Laptop Ynos 14"" 32GB RAM Black",Laptop,Ynos,"14""",32GB RAM,Black,16*1*1,12,DQ64D,Jane,Despatch,30039,Pick
TaCI18AdSi,Table CITSATNAF 1800 Adjustable Silver,Table,CITSATNAF,1800,Adjustable,Silver,8*1*1,8,BR79B,Sarah,Despatch,30027,Pick
PrNoA4AlWh,Printer Nospe A4 All-in-one White,Printer,Nospe,A4,All-in-one,White,16*1*1,16,AK98A,Jane,Despatch,30001,Pick
AlPH158GGr,"All-in-one PH 15"" 8GB RAM Grey",All-in-one,PH,"15""",8GB RAM,Grey,16*1*1,16,CR90H,Mike,Despatch,30007,Pick
OfXESAdPi,Office Chair XENO S Adjustable Pink,Office Chair,XENO,S,Adjustable,Pink,16*1*1,8,BP66D,Alex,Despatch,30039,Pick
KePH35WiPi,Keyboard PH 350 Wireled Pink,Keyboard,PH,350,Wireled,Pink,16*10*1,160,AO54A,John,Despatch,30031,Pick
LaRe1732Wh,"Laptop Rezar 17"" 32GB RAM White",Laptop,Rezar,"17""",32GB RAM,White,16*1*1,4,BW71G,Amy,Despatch,30090,Pick
DrRG12LoGr,Drawer RGAP 1200 Locker Grey,Drawer,RGAP,1200,Locker,Grey,8*1*1,7,AM48G,Amy,Despatch,30059,Pick
SPAl24HeBl,SPen Aloyarc 24 Hexagonal Black,SPen,Aloyarc,24,Hexagonal,Black,48*10*5,1690,BN09F,Chris,Despatch,30059,Pick
CuWE12LoBe,Cupboard WENO 1200 Locker Beige,Cupboard,WENO,1200,Locker,Beige,8*1*1,8,CP82H,David,Despatch,30081,Pick
GaAEMHeGr,Gaming Chair AEKI M Head pillow Grey,Gaming Chair,AEKI,M,Head pillow,Grey,16*1*1,6,AI56F,Amy,Despatch,30041,Pick
TVGn32S4Si,"TV Gnusmag 32"" S4K Silver",TV,Gnusmag,"32""",S4K,Silver,8*1*1,8,CT45F,Sarah,Despatch,30087,Pick
PrReA2WiWh,Printer Rehtorb A2 Wifi White,Printer,Rehtorb,A2,Wifi,White,16*1*1,16,AI03F,Laura,Despatch,30098,Pick
PeRe50HePi,Pencil Reldeats 50 Hexagonal Pink,Pencil,Reldeats,50,Hexagonal,Pink,48*10*5,2400,BY23G,Sarah,Despatch,30061,Pick
AlPH158GBl,"All-in-one PH 15"" 8GB RAM Black",All-in-one,PH,"15""",8GB RAM,Black,16*1*1,16,CV02B,Mike,Despatch,30094,Pick
PrSoA4AlWh,Printer Sonac A4 All-in-one White,Printer,Sonac,A4,All-in-one,White,16*1*1,3,DJ58B,Alex,Despatch,30081,Pick
AlOv158GWh,"All-in-one Ovonel 15"" 8GB RAM White",All-in-one,Ovonel,"15""",8GB RAM,White,16*1*1,11,CX04B,Mike,Despatch,30030,Pick
MoRe45MeWh,Mouse Rerar 450 Mechanical White,Mouse,Rerar,450,Mechanical,White,16*10*1,160,DM42C,Laura,Despatch,30010,Pick
PrPHA2WiGr,Printer PH A2 Wifi Grey,Printer,PH,A2,Wifi,Grey,16*1*1,16,CH36F,Sarah,Despatch,30045,Pick
CaRG90FiBe,Cabinet RGAP 900 Filing Beige,Cabinet,RGAP,900,Filing,Beige,8*1*1,1,BP90G,Chris,Despatch,30093,Pick
CuRG12SlGr,Cupboard RGAP 1200 Sliding Grey,Cupboard,RGAP,1200,Sliding,Grey,8*1*1,3,DZ89C,Jane,Despatch,30075,Pick
LaYn148GSi,"Laptop Ynos 14"" 8GB RAM Silver",Laptop,Ynos,"14""",8GB RAM,Silver,16*1*1,16,CT22B,Jane,Despatch,30069,Pick
LaSu17i5Gr,"Laptop Susa 17"" i5 Grey",Laptop,Susa,"17""",i5,Grey,16*1*1,16,DQ21B,Chris,Despatch,30028,Pick
PeGi50HeGr,Pencil Gib 50 Hexagonal Grey,Pencil,Gib,50,Hexagonal,Grey,48*10*5,2400,BJ35H,John,Despatch,30095,Pick
OfOGSErWh,Office Chair OGAP S Ergonomic White,Office Chair,OGAP,S,Ergonomic,White,16*1*1,16,CR44E,Alex,Despatch,30068,Pick
DrQE12LoBe,Drawer QEKI 1200 Locker Beige,Drawer,QEKI,1200,Locker,Beige,8*1*1,6,DO05F,Emily,Despatch,30004,Pick
TaAE18AuBl,Table AEKI 1800 Auto Adjustable Black,Table,AEKI,1800,Auto Adjustable,Black,8*1*1,8,AM44D,John,Despatch,30018,Pick
LaRe15i5Bl,"Laptop Rezar 15"" i5 Black",Laptop,Rezar,"15""",i5,Black,16*1*1,7,BL39E,John,Despatch,30044,Pick
LaSu17i5Si,"Laptop Susa 17"" i5 Silver",Laptop,Susa,"17""",i5,Silver,16*1*1,16,BM76A,David,Despatch,30056,Pick
LaYn15i5Gr,"Laptop Ynos 15"" i5 Grey",Laptop,Ynos,"15""",i5,Grey,16*1*1,3,DZ55A,Jane,Despatch,30073,Pick
GaXELErGr,Gaming Chair XENO L Ergonomic Grey,Gaming Chair,XENO,L,Ergonomic,Grey,16*1*1,15,AS53D,Emily,Despatch,30065,Pick
TaTR10AuGr,Table TRAMK 1000 Auto Adjustable Grey,Table,TRAMK,1000,Auto Adjustable,Grey,8*1*1,8,AJ22F,Chris,Despatch,30015,Pick
LaOv14i5Wh,"Laptop Ovonel 14"" i5 White",Laptop,Ovonel,"14""",i5,White,16*1*1,16,BJ27E,Amy,Despatch,30025,Pick
DrRG90FiWh,Drawer RGAP 900 Filing White,Drawer,RGAP,900,Filing,White,8*1*1,8,DI32C,Amy,Despatch,30004,Pick
DrTE18FiBl,Drawer TEWOL 1800 Filing Black,Drawer,TEWOL,1800,Filing,Black,8*1*1,8,CS19F,Mike,Despatch,30026,Pick
PeNa24SoWh,Pencil Nalin 24 Soluble White,Pencil,Nalin,24,Soluble,White,48*10*5,2400,BQ20G,Laura,Despatch,30019,Pick
MoPH35BlPi,Mouse PH 350 Bluetooth Pink,Mouse,PH,350,Bluetooth,Pink,16*10*1,160,AX39G,Emily,Despatch,30079,Pick
AlPH148GBl,"All-in-one PH 14"" 8GB RAM Black",All-in-one,PH,"14""",8GB RAM,Black,16*1*1,15,DI49G,Emily,Despatch,30000,Pick
SPRe24SoPi,SPen Reldeats 24 Soluble Pink,SPen,Reldeats,24,Soluble,Pink,48*10*5,2400,CU89E,Amy,Despatch,30090,Pick
OfXESLeGr,Office Chair XENO S Leather Grey,Office Chair,XENO,S,Leather,Grey,16*1*1,16,BG59A,Emily,Despatch,30048,Pick
CaWE90FiBe,Cabinet WENO 900 Filing Beige,Cabinet,WENO,900,Filing,Beige,8*1*1,7,AU10F,Emily,Despatch,30022,Pick
SPRe24HeWh,SPen Reldeats 24 Hexagonal White,SPen,Reldeats,24,Hexagonal,White,48*10*5,2400,BN24A,Laura,Despatch,30062,Pick
CuRG18SlBe,Cupboard RGAP 1800 Sliding Beige,Cupboard,RGAP,1800,Sliding,Beige,8*1*1,8,BY79E,Laura,Despatch,30096,Pick
MoSu45ErBl,Mouse Susa 450 Ergonomic Black,Mouse,Susa,450,Ergonomic,Black,16*10*1,99,AK47C,David,Despatch,30049,Pick
CuQE90SlBe,Cupboard QEKI 900 Sliding Beige,Cupboard,QEKI,900,Sliding,Beige,8*1*1,5,AY16B,Laura,Despatch,30061,Pick
DrWE12SlGr,Drawer WENO 1200 Sliding Grey,Drawer,WENO,1200,Sliding,Grey,8*1*1,1,DK65B,Alex,Despatch,30019,Pick
TaTR15AdSi,Table TRAMA 1500 Adjustable Silver,Table,TRAMA,1500,Adjustable,Silver,8*1*1,8,DK81A,Mike,Despatch,30051,Pick
OfSELLeGr,Office Chair SEWOL L Leather Grey,Office Chair,SEWOL,L,Leather,Grey,16*1*1,11,DQ27A,Emily,Despatch,30011,Pick
PeGi50SoBl,Pencil Gib 50 Soluble Black,Pencil,Gib,50,Soluble,Black,48*10*5,1745,DP08A,David,Despatch,30070,Pick
KeHc35BlPi,Keyboard Hcetigol 350 Bluetooth Pink,Keyboard,Hcetigol,350,Bluetooth,Pink,16*10*1,160,AO52G,Alex,Despatch,30012,Pick
AlYn15i5Si,"All-in-one Ynos 15"" i5 Silver",All-in-one,Ynos,"15""",i5,Silver,16*1*1,16,BN81C,David,Despatch,30044,Pick
LaRe17i5Si,"Laptop Rezar 17"" i5 Silver",Laptop,Rezar,"17""",i5,Silver,16*1*1,16,AX83D,Alex,Despatch,30017,Pick
DrWE18LoWh,Drawer WENO 1800 Locker White,Drawer,WENO,1800,Locker,White,8*1*1,8,CI06D,Emily,Despatch,30074,Pick
AlSu17i7Bl,"All-in-one Susa 17"" i7 Black",All-in-one,Susa,"17""",i7,Black,16*1*1,16,CK43H,Sarah,Despatch,30021,Pick
OfXESErPi,Office Chair XENO S Ergonomic Pink,Office Chair,XENO,S,Ergonomic,Pink,16*1*1,16,CK02A,David,Despatch,30087,Pick
TaTR15AuGr,Table TRAMA 1500 Auto Adjustable Grey,Table,TRAMA,1500,Auto Adjustable,Grey,8*1*1,6,BL51G,Amy,Despatch,30051,Pick
TaAE18AuWh,Table AEKI 1800 Auto Adjustable White,Table,AEKI,1800,Auto Adjustable,White,8*1*1,8,CI75A,Chris,Despatch,30028,Pick
SPAl24WaPi,SPen Aloyarc 24 Watercolour Pink,SPen,Aloyarc,24,Watercolour,Pink,48*10*5,389,CI15A,Emily,Despatch,30031,Pick
TVGn65S4Bl,"TV Gnusmag 65"" S4K Black",TV,Gnusmag,"65""",S4K,Black,8*1*1,3,DH12A,Mike,Despatch,30016,Pick
NoGrA5doWh,Notebook Graph A5 dot White,Notebook,Graph,A5,dot,White,48*10*5,160,BU23D,Emily,Despatch,30056,Pick
AlOv1532Wh,"All-in-one Ovonel 15"" 32GB RAM White",All-in-one,Ovonel,"15""",32GB RAM,White,16*1*1,16,DK81F,Sarah,Despatch,30052,Pick
DrWE90SlGr,Drawer WENO 900 Sliding Grey,Drawer,WENO,900,Sliding,Grey,8*1*1,4,DX23F,Chris,Despatch,30042,Pick
TaTR10AdSi,Table TRAMK 1000 Adjustable Silver,Table,TRAMK,1000,Adjustable,Silver,8*1*1,7,BR30A,Mike,Despatch,30034,Pick
TaTR15WoWh,Table TRAMK 1500 Workstation White,Table,TRAMK,1500,Workstation,White,8*1*1,8,CV76D,John,Despatch,30094,Pick
AlSu1532Gr,"All-in-one Susa 15"" 32GB RAM Grey",All-in-one,Susa,"15""",32GB RAM,Grey,16*1*1,13,BJ67E,David,Despatch,30045,Pick
DrTE90SlWh,Drawer TEWOL 900 Sliding White,Drawer,TEWOL,900,Sliding,White,8*1*1,8,BY61C,Chris,Despatch,30092,Pick
PrSoA4InBl,Printer Sonac A4 Inkjet Black,Printer,Sonac,A4,Inkjet,Black,16*1*1,11,CR32D,Chris,Despatch,30092,Pick
CaTE18SlGr,Cabinet TEWOL 1800 Sliding Grey,Cabinet,TEWOL,1800,Sliding,Grey,8*1*1,8,CQ11H,Laura,Despatch,30021,Pick
AlRe15i5Gr,"All-in-one Rezar 15"" i5 Grey",All-in-one,Rezar,"15""",i5,Grey,16*1*1,7,CJ86H,Alex,Despatch,30020,Pick
PeNa24SoPi,Pencil Nalin 24 Soluble Pink,Pencil,Nalin,24,Soluble,Pink,48*10*5,805,BN67E,Emily,Despatch,30007,Pick
PeGi24SoWh,Pencil Gib 24 Soluble White,Pencil,Gib,24,Soluble,White,48*10*5,1873,DR02A,Mike,Despatch,30032,Pick
GaSEMLeBl,Gaming Chair SEWOL M Leather Black,Gaming Chair,SEWOL,M,Leather,Black,16*1*1,16,DQ11F,Jane,Despatch,30029,Pick
CaQE18DoBe,Cabinet QEKI 1800 Door Beige,Cabinet,QEKI,1800,Door,Beige,8*1*1,8,CH98B,Chris,Despatch,30013,Pick
CuTE90LoBe,Cupboard TEWOL 900 Locker Beige,Cupboard,TEWOL,900,Locker,Beige,8*1*1,1,BU64A,John,Despatch,30052,Pick
PrSoA4MoMi,Printer Sonac A4 Mono Mix,Printer,Sonac,A4,Mono,Mix,16*1*1,16,BS42G,Laura,Despatch,30088,Pick
CuQE12FiGr,Cupboard QEKI 1200 Filing Grey,Cupboard,QEKI,1200,Filing,Grey,8*1*1,8,AR70B,Sarah,Despatch,30094,Pick
DrWE18FiBe,Drawer WENO 1800 Filing Beige,Drawer,WENO,1800,Filing,Beige,8*1*1,8,DX54B,Alex,Despatch,30040,Pick
DrTE90SlBl,Drawer TEWOL 900 Sliding Black,Drawer,TEWOL,900,Sliding,Black,8*1*1,3,DI19C,Alex,Despatch,30092,Pick
MoRe35BlPi,Mouse Rerar 350 Bluetooth Pink,Mouse,Rerar,350,Bluetooth,Pink,16*10*1,160,DU20A,Chris,Despatch,30013,Pick
SPGi24WaWh,SPen Gib 24 Watercolour White,SPen,Gib,24,Watercolour,White,48*10*5,1249,AN18E,Alex,Despatch,30006,Pick
OfSEMErGr,Office Chair SEWOL M Ergonomic Grey,Office Chair,SEWOL,M,Ergonomic,Grey,16*1*1,3,BK82A,John,Despatch,30049,Pick
DrQE90DoBe,Drawer QEKI 900 Door Beige,Drawer,QEKI,900,Door,Beige,8*1*1,1,AP30G,Amy,Despatch,30064,Pick
TaTR18AuWh,Table TRAMA 1800 Auto Adjustable White,Table,TRAMA,1800,Auto Adjustable,White,8*1*1,8,DV72H,David,Despatch,30099,Pick
TaAE10FrGr,Table AEKI 1000 Frame Grey,Table,AEKI,1000,Frame,Grey,8*1*1,3,BG15G,Alex,Despatch,30038,Pick
KeHc27WiPi,Keyboard Hcetigol 270 Wireled Pink,Keyboard,Hcetigol,270,Wireled,Pink,16*10*1,154,DT48H,Sarah,Despatch,30003,Pick
LaYn14i5Gr,"Laptop Ynos 14"" i5 Grey",Laptop,Ynos,"14""",i5,Grey,16*1*1,5,AL80B,Laura,Despatch,30063,Pick
PrReA4LaBl,Printer Rehtorb A4 Laser Black,Printer,Rehtorb,A4,Laser,Black,16*1*1,16,CN73F,Alex,Despatch,30035,Pick
PrNoA3AlMi,Printer Nospe A3 All-in-one Mix,Printer,Nospe,A3,All-in-one,Mix,16*1*1,16,BJ29H,Sarah,Despatch,30095,Pick
PeNa12HeWh,Pencil Nalin 12 Hexagonal White,Pencil,Nalin,12,Hexagonal,White,48*10*5,466,CP45A,Amy,Despatch,30047,Pick
TaCI10AdSi,Table CITSATNAF 1000 Adjustable Silver,Table,CITSATNAF,1000,Adjustable,Silver,8*1*1,6,DF86E,Alex,Despatch,30050,Pick
DrTE90SlBe,Drawer TEWOL 900 Sliding Beige,Drawer,TEWOL,900,Sliding,Beige,8*1*1,4,BP30F,John,Despatch,30094,Pick
GaAESLeGr,Gaming Chair AEKI S Leather Grey,Gaming Chair,AEKI,S,Leather,Grey,16*1*1,13,AZ79C,Alex,Despatch,30083,Pick
NoExA5doGr,Notebook Excercise A5 dot Grey,Notebook,Excercise,A5,dot,Grey,48*10*5,2400,CY61A,Alex,Despatch,30055,Pick
TVGn324KGr,"TV Gnusmag 32"" 4K Grey",TV,Gnusmag,"32""",4K,Grey,8*1*1,8,AR61D,Chris,Despatch,30007,Pick
SPAl24SoPi,SPen Aloyarc 24 Soluble Pink,SPen,Aloyarc,24,Soluble,Pink,48*10*5,389,DR35F,Chris,Despatch,30042,Pick
PrSoA3LaWh,Printer Sonac A3 Laser White,Printer,Sonac,A3,Laser,White,16*1*1,16,CR13G,John,Despatch,30070,Pick
TVGn32FHWh,"TV Gnusmag 32"" FHD White",TV,Gnusmag,"32""",FHD,White,8*1*1,5,DF69B,Chris,Despatch,30083,Pick
PrSoA3MoBl,Printer Sonac A3 Mono Black,Printer,Sonac,A3,Mono,Black,16*1*1,16,AW26A,Mike,Despatch,30027,Pick
AlYn15i5Si,"All-in-one Ynos 15"" i5 Silver",All-in-one,Ynos,"15""",i5,Silver,16*1*1,16,CO83D,David,Despatch,30043,Pick
AlSu15i7Si,"All-in-one Susa 15"" i7 Silver",All-in-one,Susa,"15""",i7,Silver,16*1*1,15,AV35C,John,Despatch,30005,Pick
DrQE90FiBe,Drawer QEKI 900 Filing Beige,Drawer,QEKI,900,Filing,Beige,8*1*1,1,AG55B,John,Despatch,30057,Pick
TVGL32FHBl,"TV GL 32"" FHD Black",TV,GL,"32""",FHD,Black,8*1*1,3,BX29H,Amy,Despatch,30089,Pick
MoHc27WiWh,Mouse Hcetigol 270 Wireled White,Mouse,Hcetigol,270,Wireled,White,16*10*1,160,DX69D,Mike,Despatch,30060,Pick
LaOv178GGr,"Laptop Ovonel 17"" 8GB RAM Grey",Laptop,Ovonel,"17""",8GB RAM,Grey,16*1*1,16,CV21D,Emily,Despatch,30074,Pick
AlRe1532Si,"All-in-one Rezar 15"" 32GB RAM Silver",All-in-one,Rezar,"15""",32GB RAM,Silver,16*1*1,3,BO28G,Alex,Despatch,30054,Pick
