Product,Description,Category,Brand,Size,Function,Colour,Pallet,Quantity,Location,Staff,To,Customer,Task
TVEs75FHGr,"TV Esnesih 75"" FHD Grey",TV,Esnesih,"75""",FHD,Grey,8*1*1,8,DL22D,Sarah,Despatch,30041,Pick
CuQE90FiWh,Cupboard QEKI 900 Filing White,Cupboard,QEKI,900,Filing,White,8*1*1,3,CM68E,Amy,Despatch,30001,Pick
NoGrA3ruBl,Notebook Graph A3 ruled Black,Notebook,Graph,A3,ruled,Black,48*10*5,2400,AM94C,Mike,Despatch,30095,Pick
NoScA3liGr,Notebook Scrap A3 line Grey,Notebook,Scrap,A3,line,Grey,48*10*5,2400,AM21H,Sarah,Despatch,30035,Pick
PeAl12SoWh,Pencil Aloyarc 12 Soluble White,Pencil,Aloyarc,12,Soluble,White,48*10*5,2400,CF08A,Mike,Despatch,30013,Pick
KeRe35MeNa,Keyboard Rerar 350 Mechanical Navi,Keyboard,Rerar,350,Mechanical,Navi,16*10*1,84,CK88A,David,Despatch,30031,Pick
LaSu1732Wh,"Laptop Susa 17"" 32GB RAM White",Laptop,Susa,"17""",32GB RAM,White,16*1*1,16,CG94D,John,Despatch,30056,Pick
KeHc45WiPi,Keyboard Hcetigol 450 Wireled Pink,Keyboard,Hcetigol,450,Wireled,Pink,16*10*1,134,CO23F,Amy,Despatch,30065,Pick
PrNoA3AlMi,Printer Nospe A3 All-in-one Mix,Printer,Nospe,A3,All-in-one,Mix,16*1*1,16,CH29H,Emily,Despatch,30083,Pick
AlYn14i5Si,"All-in-one Ynos 14"" i5 Silver",All-in-one,Ynos,"14""",i5,Silver,16*1*1,16,AH78E,David,Despatch,30090,Pick
GaXEMErPi,Gaming Chair XENO M Ergonomic Pink,Gaming Chair,XENO,M,Ergonomic,Pink,16*1*1,16,BZ44C,John,Despatch,30068,Pick
OfAELLeGr,Office Chair AEKI L Leather Grey,Office Chair,AEKI,L,Leather,Grey,16*1*1,16,AQ58G,David,Despatch,30023,Pick
CuTE12LoBl,Cupboard TEWOL 1200 Locker Black,Cupboard,TEWOL,1200,Locker,Black,8*1*1,8,CP01C,Sarah,Despatch,30022,Pick
AlSu178GGr,"All-in-one Susa 17"" 8GB RAM Grey",All-in-one,Susa,"17""",8GB RAM,Grey,16*1*1,15,AI46A,Sarah,Despatch,30034,Pick
CaWE18SlWh,Cabinet WENO 1800 Sliding White,Cabinet,WENO,1800,Sliding,White,8*1*1,8,DR24A,John,Despatch,30074,Pick
TVEs42FHSi,"TV Esnesih 42"" FHD Silver",TV,Esnesih,"42""",FHD,Silver,8*1*1,1,BJ66F,Mike,Despatch,30018,Pick
TaTR10FrSi,Table TRAMA 1000 Frame Silver,Table,TRAMA,1000,Frame,Silver,8*1*1,8,CI68F,Chris,Despatch,30088,Pick
AlPH14i7Si,"All-in-one PH 14"" i7 Silver",All-in-one,PH,"14""",i7,Silver,16*1*1,16,DN11E,David,Despatch,30022,Pick
LaOv1732Gr,"Laptop Ovonel 17"" 32GB RAM Grey",Laptop,Ovonel,"17""",32GB RAM,Grey,16*1*1,16,AG19A,Jane,Despatch,30084,Pick
PrSoA3InMi,Printer Sonac A3 Inkjet Mix,Printer,Sonac,A3,Inkjet,Mix,16*1*1,16,DQ91E,Alex,Despatch,30044,Pick
PrPHA3WiGr,Printer PH A3 Wifi Grey,Printer,PH,A3,Wifi,Grey,16*1*1,16,AJ89B,Laura,Despatch,30003,Pick
TVEs65S4Wh,"TV Esnesih 65"" S4K White",TV,Esnesih,"65""",S4K,White,8*1*1,2,DN93E,John,Despatch,30084,Pick
OfOGLAdBl,Office Chair OGAP L Adjustable Black,Office Chair,OGAP,L,Adjustable,Black,16*1*1,16,AI12A,Alex,Despatch,30053,Pick
LaRe1716Wh,"Laptop Rezar 17"" 16GB RAM White",Laptop,Rezar,"17""",16GB RAM,White,16*1*1,16,AV39A,Sarah,Despatch,30046,Pick
AlPH178GWh,"All-in-one PH 17"" 8GB RAM White",All-in-one,PH,"17""",8GB RAM,White,16*1*1,7,AI16F,Mike,Despatch,30003,Pick
CaWE12DoBl,Cabinet WENO 1200 Door Black,Cabinet,WENO,1200,Door,Black,8*1*1,3,DL31G,Alex,Despatch,30027,Pick
CaRG90LoWh,Cabinet RGAP 900 Locker White,Cabinet,RGAP,900,Locker,White,8*1*1,3,AG37F,Mike,Despatch,30030,Pick
LaRe17i5Wh,"Laptop Rezar 17"" i5 White",Laptop,Rezar,"17""",i5,White,16*1*1,7,DN50G,Chris,Despatch,30031,Pick
PrSoA2WiWh,Printer Sonac A2 Wifi White,Printer,Sonac,A2,Wifi,White,16*1*1,5,BZ88A,Emily,Despatch,30057,Pick
NoMuA5ruBl,Notebook Music A5 ruled Black,Notebook,Music,A5,ruled,Black,48*10*5,2400,AH98D,Mike,Despatch,30031,Pick
MoPH45BlPi,Mouse PH 450 Bluetooth Pink,Mouse,PH,450,Bluetooth,Pink,16*10*1,127,DI04B,David,Despatch,30024,Pick
CaRG12SlBl,Cabinet RGAP 1200 Sliding Black,Cabinet,RGAP,1200,Sliding,Black,8*1*1,6,CO17G,Laura,Despatch,30097,Pick
TVGn504KGr,"TV Gnusmag 50"" 4K Grey",TV,Gnusmag,"50""",4K,Grey,8*1*1,8,AU24D,David,Despatch,30025,Pick
PrPHA4InWh,Printer PH A4 Inkjet White,Printer,PH,A4,Inkjet,White,16*1*1,16,AS53C,Sarah,Despatch,30043,Pick
TVYn50FHBl,"TV Ynos 50"" FHD Black",TV,Ynos,"50""",FHD,Black,8*1*1,7,DL09D,Amy,Despatch,30066,Pick
GaSESErBl,Gaming Chair SEWOL S Ergonomic Black,Gaming Chair,SEWOL,S,Ergonomic,Black,16*1*1,16,CK64H,Jane,Despatch,30067,Pick
PeGi12SoBl,Pencil Gib 12 Soluble Black,Pencil,Gib,12,Soluble,Black,48*10*5,2400,CV02D,Laura,Despatch,30015,Pick
OfAESHePi,Office Chair AEKI S Head pillow Pink,Office Chair,AEKI,S,Head pillow,Pink,16*1*1,16,AQ80B,Mike,Despatch,30001,Pick
PrSoA2InWh,Printer Sonac A2 Inkjet White,Printer,Sonac,A2,Inkjet,White,16*1*1,9,BW72E,Amy,Despatch,30069,Pick
LaOv15i7Bl,"Laptop Ovonel 15"" i7 Black",Laptop,Ovonel,"15""",i7,Black,16*1*1,16,DR03B,Mike,Despatch,30025,Pick
AlPH1416Gr,"All-in-one PH 14"" 16GB RAM Grey",All-in-one,PH,"14""",16GB RAM,Grey,16*1*1,16,AR11C,Mike,Despatch,30027,Pick
LaPH14i5Si,"Laptop PH 14"" i5 Silver",Laptop,PH,"14""",i5,Silver,16*1*1,5,BJ33H,Laura,Despatch,30048,Pick
CuRG90DoBl,Cupboard RGAP 900 Door Black,Cupboard,RGAP,900,Door,Black,8*1*1,1,AP16C,Amy,Despatch,30046,Pick
LaRe158GBl,"Laptop Rezar 15"" 8GB RAM Black",Laptop,Rezar,"15""",8GB RAM,Black,16*1*1,16,BT54H,Amy,Despatch,30001,Pick
CuWE90FiGr,Cupboard WENO 900 Filing Grey,Cupboard,WENO,900,Filing,Grey,8*1*1,8,BW31B,Amy,Despatch,30074,Pick
LaYn1416Gr,"Laptop Ynos 14"" 16GB RAM Grey",Laptop,Ynos,"14""",16GB RAM,Grey,16*1*1,16,AK56H,Amy,Despatch,30077,Pick
TaCI18AdGr,Table CITSATNAF 1800 Adjustable Grey,Table,CITSATNAF,1800,Adjustable,Grey,8*1*1,8,BV88E,Sarah,Despatch,30022,Pick
CuWE12FiBe,Cupboard WENO 1200 Filing Beige,Cupboard,WENO,1200,Filing,Beige,8*1*1,8,DT64B,Mike,Despatch,30083,Pick
AlSu17i7Bl,"All-in-one Susa 17"" i7 Black",All-in-one,Susa,"17""",i7,Black,16*1*1,16,CL35G,Amy,Despatch,30056,Pick
OfOGLLePi,Office Chair OGAP L Leather Pink,Office Chair,OGAP,L,Leather,Pink,16*1*1,16,DG05H,David,Despatch,30008,Pick
AlYn1432Gr,"All-in-one Ynos 14"" 32GB RAM Grey",All-in-one,Ynos,"14""",32GB RAM,Grey,16*1*1,16,BZ57G,Alex,Despatch,30001,Pick
OfAEMErGr,Office Chair AEKI M Ergonomic Grey,Office Chair,AEKI,M,Ergonomic,Grey,16*1*1,16,BR96E,Mike,Despatch,30014,Pick
CuQE12LoBe,Cupboard QEKI 1200 Locker Beige,Cupboard,QEKI,1200,Locker,Beige,8*1*1,8,DG30B,Jane,Despatch,30097,Pick
LaPH1732Gr,"Laptop PH 17"" 32GB RAM Grey",Laptop,PH,"17""",32GB RAM,Grey,16*1*1,16,BL45D,Jane,Despatch,30071,Pick
PrNoA4LaMi,Printer Nospe A4 Laser Mix,Printer,Nospe,A4,Laser,Mix,16*1*1,6,DM86H,Amy,Despatch,30088,Pick
CaQE18DoBe,Cabinet QEKI 1800 Door Beige,Cabinet,QEKI,1800,Door,Beige,8*1*1,4,CF34A,Mike,Despatch,30083,Pick
LaPH15i7Si,"Laptop PH 15"" i7 Silver",Laptop,PH,"15""",i7,Silver,16*1*1,9,DY06H,Jane,Despatch,30006,Pick
TVGL75FHGr,"TV GL 75"" FHD Grey",TV,GL,"75""",FHD,Grey,8*1*1,8,CS29C,Emily,Despatch,30092,Pick
LaOv14i7Wh,"Laptop Ovonel 14"" i7 White",Laptop,Ovonel,"14""",i7,White,16*1*1,16,BQ87B,Jane,Despatch,30038,Pick
LaRe148GWh,"Laptop Rezar 14"" 8GB RAM White",Laptop,Rezar,"14""",8GB RAM,White,16*1*1,12,CO51G,Amy,Despatch,30061,Pick
OfSEMLeWh,Office Chair SEWOL M Leather White,Office Chair,SEWOL,M,Leather,White,16*1*1,6,CL11C,Amy,Despatch,30075,Pick
CaQE18DoBe,Cabinet QEKI 1800 Door Beige,Cabinet,QEKI,1800,Door,Beige,8*1*1,8,CF39E,Amy,Despatch,30046,Pick
PrReA4MoWh,Printer Rehtorb A4 Mono White,Printer,Rehtorb,A4,Mono,White,16*1*1,7,DP61E,Chris,Despatch,30086,Pick
AlPH1416Si,"All-in-one PH 14"" 16GB RAM Silver",All-in-one,PH,"14""",16GB RAM,Silver,16*1*1,16,DS73C,Sarah,Despatch,30024,Pick
AlSu17i5Si,"All-in-one Susa 17"" i5 Silver",All-in-one,Susa,"17""",i5,Silver,16*1*1,16,DP13F,John,Despatch,30010,Pick
SPRe12HeWh,SPen Reldeats 12 Hexagonal White,SPen,Reldeats,12,Hexagonal,White,48*10*5,2400,BH17A,Chris,Despatch,30077,Pick
OfSEMHePi,Office Chair SEWOL M Head pillow Pink,Office Chair,SEWOL,M,Head pillow,Pink,16*1*1,16,AR72H,Mike,Despatch,30089,Pick
AlRe178GWh,"All-in-one Rezar 17"" 8GB RAM White",All-in-one,Rezar,"17""",8GB RAM,White,16*1*1,10,BQ40F,Jane,Despatch,30092,Pick
SPRe50HeGr,SPen Reldeats 50 Hexagonal Grey,SPen,Reldeats,50,Hexagonal,Grey,48*10*5,1067,CK78D,Laura,Despatch,30002,Pick
CaRG18FiBe,Cabinet RGAP 1800 Filing Beige,Cabinet,RGAP,1800,Filing,Beige,8*1*1,8,AL72H,David,Despatch,30049,Pick
NoExA5liSi,Notebook Excercise A5 line Silver,Notebook,Excercise,A5,line,Silver,48*10*5,2400,BQ02G,Jane,Despatch,30003,Pick
PrPHA3LaBl,Printer PH A3 Laser Black,Printer,PH,A3,Laser,Black,16*1*1,16,CN03D,Emily,Despatch,30034,Pick
GaOGSErGr,Gaming Chair OGAP S Ergonomic Grey,Gaming Chair,OGAP,S,Ergonomic,Grey,16*1*1,16,BI77F,Sarah,Despatch,30068,Pick
AlSu1416Si,"All-in-one Susa 14"" 16GB RAM Silver",All-in-one,Susa,"14""",16GB RAM,Silver,16*1*1,16,CK13F,Alex,Despatch,30037,Pick
NoExA3liSi,Notebook Excercise A3 line Silver,Notebook,Excercise,A3,line,Silver,48*10*5,2400,BN70G,Sarah,Despatch,30075,Pick
TVEs424KWh,"TV Esnesih 42"" 4K White",TV,Esnesih,"42""",4K,White,8*1*1,5,CY63F,Emily,Despatch,30075,Pick
PrPHA3MoBl,Printer PH A3 Mono Black,Printer,PH,A3,Mono,Black,16*1*1,16,DS75H,David,Despatch,30031,Pick
CaQE18FiBe,Cabinet QEKI 1800 Filing Beige,Cabinet,QEKI,1800,Filing,Beige,8*1*1,7,CO10G,Alex,Despatch,30012,Pick
LaPH1732Bl,"Laptop PH 17"" 32GB RAM Black",Laptop,PH,"17""",32GB RAM,Black,16*1*1,16,DM27A,Laura,Despatch,30071,Pick
GaAEMErBl,Gaming Chair AEKI M Ergonomic Black,Gaming Chair,AEKI,M,Ergonomic,Black,16*1*1,12,CZ94F,Mike,Despatch,30030,Pick
LaPH148GGr,"Laptop PH 14"" 8GB RAM Grey",Laptop,PH,"14""",8GB RAM,Grey,16*1*1,2,BO27B,Emily,Despatch,30069,Pick
LaRe14i7Gr,"Laptop Rezar 14"" i7 Grey",Laptop,Rezar,"14""",i7,Grey,16*1*1,16,BO15G,Sarah,Despatch,30056,Pick
TVGn32S4Bl,"TV Gnusmag 32"" S4K Black",TV,Gnusmag,"32""",S4K,Black,8*1*1,7,BZ22E,Laura,Despatch,30051,Pick
AlSu1416Bl,"All-in-one Susa 14"" 16GB RAM Black",All-in-one,Susa,"14""",16GB RAM,Black,16*1*1,16,CR94E,Amy,Despatch,30093,Pick
NoGrA3doSi,Notebook Graph A3 dot Silver,Notebook,Graph,A3,dot,Silver,48*10*5,2400,CI14F,Mike,Despatch,30074,Pick
PrNoA4MoBl,Printer Nospe A4 Mono Black,Printer,Nospe,A4,Mono,Black,16*1*1,9,BZ79A,Emily,Despatch,30027,Pick
AlPH1732Gr,"All-in-one PH 17"" 32GB RAM Grey",All-in-one,PH,"17""",32GB RAM,Grey,16*1*1,15,DO97F,John,Despatch,30062,Pick
PrReA4WiGr,Printer Rehtorb A4 Wifi Grey,Printer,Rehtorb,A4,Wifi,Grey,16*1*1,10,BN63H,Sarah,Despatch,30092,Pick
PrReA2WiBl,Printer Rehtorb A2 Wifi Black,Printer,Rehtorb,A2,Wifi,Black,16*1*1,16,AH76H,Laura,Despatch,30080,Pick
MoHc27MePi,Mouse Hcetigol 270 Mechanical Pink,Mouse,Hcetigol,270,Mechanical,Pink,16*10*1,24,CT05A,John,Despatch,30087,Pick
TVYn75S4Gr,"TV Ynos 75"" S4K Grey",TV,Ynos,"75""",S4K,Grey,8*1*1,8,BG59C,Sarah,Despatch,30070,Pick
KeHc45MeWh,Keyboard Hcetigol 450 Mechanical White,Keyboard,Hcetigol,450,Mechanical,White,16*10*1,3,BV28H,Mike,Despatch,30012,Pick
PrPHA3LaMi,Printer PH A3 Laser Mix,Printer,PH,A3,Laser,Mix,16*1*1,16,BZ07E,Laura,Despatch,30050,Pick
OfOGMLeWh,Office Chair OGAP M Leather White,Office Chair,OGAP,M,Leather,White,16*1*1,2,DL13C,Emily,Despatch,30070,Pick
PrReA3LaWh,Printer Rehtorb A3 Laser White,Printer,Rehtorb,A3,Laser,White,16*1*1,16,DW01B,Sarah,Despatch,30073,Pick
LaPH178GSi,"Laptop PH 17"" 8GB RAM Silver",Laptop,PH,"17""",8GB RAM,Silver,16*1*1,8,BP09H,Alex,Despatch,30026,Pick
CaWE12LoBe,Cabinet WENO 1200 Locker Beige,Cabinet,WENO,1200,Locker,Beige,8*1*1,8,AR61A,Emily,Despatch,30034,Pick
NoExA5doSi,Notebook Excercise A5 dot Silver,Notebook,Excercise,A5,dot,Silver,48*10*5,2400,CK67H,Emily,Despatch,30014,Pick
TVYn32FHSi,"TV Ynos 32"" FHD Silver",TV,Ynos,"32""",FHD,Silver,8*1*1,8,CY64G,Emily,Despatch,30027,Pick
NoScA5doBl,Notebook Scrap A5 dot Black,Notebook,Scrap,A5,dot,Black,48*10*5,2400,DF23F,John,Despatch,30039,Pick
GaSEMAdBl,Gaming Chair SEWOL M Adjustable Black,Gaming Chair,SEWOL,M,Adjustable,Black,16*1*1,14,CK31G,Laura,Despatch,30033,Pick
DrQE18FiBe,Drawer QEKI 1800 Filing Beige,Drawer,QEKI,1800,Filing,Beige,8*1*1,2,CF20D,Alex,Despatch,30072,Pick
CuQE12SlGr,Cupboard QEKI 1200 Sliding Grey,Cupboard,QEKI,1200,Sliding,Grey,8*1*1,8,BP90A,Emily,Despatch,30040,Pick
LaYn178GSi,"Laptop Ynos 17"" 8GB RAM Silver",Laptop,Ynos,"17""",8GB RAM,Silver,16*1*1,8,CG30B,Chris,Despatch,30038,Pick
TVGL50S4Gr,"TV GL 50"" S4K Grey",TV,GL,"50""",S4K,Grey,8*1*1,8,CH11G,David,Despatch,30001,Pick
OfSELHeWh,Office Chair SEWOL L Head pillow White,Office Chair,SEWOL,L,Head pillow,White,16*1*1,15,BG85E,Jane,Despatch,30034,Pick
AlRe15i7Wh,"All-in-one Rezar 15"" i7 White",All-in-one,Rezar,"15""",i7,White,16*1*1,16,DG65B,Jane,Despatch,30082,Pick
CuQE18LoBe,Cupboard QEKI 1800 Locker Beige,Cupboard,QEKI,1800,Locker,Beige,8*1*1,8,CW82A,Jane,Despatch,30064,Pick
MoHc45ErPi,Mouse Hcetigol 450 Ergonomic Pink,Mouse,Hcetigol,450,Ergonomic,Pink,16*10*1,160,AO07G,Chris,Despatch,30084,Pick
OfOGSErGr,Office Chair OGAP S Ergonomic Grey,Office Chair,OGAP,S,Ergonomic,Grey,16*1*1,16,BN81G,Amy,Despatch,30012,Pick
DrRG12LoWh,Drawer RGAP 1200 Locker White,Drawer,RGAP,1200,Locker,White,8*1*1,6,DN28A,Chris,Despatch,30025,Pick
TVGL504KGr,"TV GL 50"" 4K Grey",TV,GL,"50""",4K,Grey,8*1*1,8,BX46B,Amy,Despatch,30016,Pick
GaSELLeBl,Gaming Chair SEWOL L Leather Black,Gaming Chair,SEWOL,L,Leather,Black,16*1*1,2,DR61E,John,Despatch,30028,Pick
PrNoA2InWh,Printer Nospe A2 Inkjet White,Printer,Nospe,A2,Inkjet,White,16*1*1,16,CP21F,Mike,Despatch,30014,Pick
GaSEMHeWh,Gaming Chair SEWOL M Head pillow White,Gaming Chair,SEWOL,M,Head pillow,White,16*1*1,16,DT82G,Amy,Despatch,30052,Pick
TVGn75FHBl,"TV Gnusmag 75"" FHD Black",TV,Gnusmag,"75""",FHD,Black,8*1*1,4,DV33H,Sarah,Despatch,30096,Pick
KeSu35ErPi,Keyboard Susa 350 Ergonomic Pink,Keyboard,Susa,350,Ergonomic,Pink,16*10*1,84,CX53H,John,Despatch,30036,Pick
OfSELLeWh,Office Chair SEWOL L Leather White,Office Chair,SEWOL,L,Leather,White,16*1*1,15,BX63D,Mike,Despatch,30089,Pick
PeGi24HeBl,Pencil Gib 24 Hexagonal Black,Pencil,Gib,24,Hexagonal,Black,48*10*5,2400,CW15C,Amy,Despatch,30033,Pick
KeHc45ErPi,Keyboard Hcetigol 450 Ergonomic Pink,Keyboard,Hcetigol,450,Ergonomic,Pink,16*10*1,160,CS98B,Amy,Despatch,30021,Pick
TaCI15AuGr,Table CITSATNAF 1500 Auto Adjustable Grey,Table,CITSATNAF,1500,Auto Adjustable,Grey,8*1*1,8,CT19G,Amy,Despatch,30090,Pick
DrTE12SlGr,Drawer TEWOL 1200 Sliding Grey,Drawer,TEWOL,1200,Sliding,Grey,8*1*1,5,AW33H,Emily,Despatch,30027,Pick
PrSoA4MoGr,Printer Sonac A4 Mono Grey,Printer,Sonac,A4,Mono,Grey,16*1*1,16,CQ06F,Emily,Despatch,30080,Pick
SPAl24WaPi,SPen Aloyarc 24 Watercolour Pink,SPen,Aloyarc,24,Watercolour,Pink,48*10*5,2400,CQ98F,Laura,Despatch,30078,Pick
OfAESAdGr,Office Chair AEKI S Adjustable Grey,Office Chair,AEKI,S,Adjustable,Grey,16*1*1,13,BG83C,John,Despatch,30045,Pick
GaOGLAdGr,Gaming Chair OGAP L Adjustable Grey,Gaming Chair,OGAP,L,Adjustable,Grey,16*1*1,16,DW96B,Chris,Despatch,30081,Pick
NoMuA3liSi,Notebook Music A3 line Silver,Notebook,Music,A3,line,Silver,48*10*5,626,AO70C,Sarah,Despatch,30056,Pick
TVGL424KWh,"TV GL 42"" 4K White",TV,GL,"42""",4K,White,8*1*1,8,DV05H,Sarah,Despatch,30063,Pick
OfXEMLeGr,Office Chair XENO M Leather Grey,Office Chair,XENO,M,Leather,Grey,16*1*1,6,BR28F,Emily,Despatch,30099,Pick
DrRG18SlBl,Drawer RGAP 1800 Sliding Black,Drawer,RGAP,1800,Sliding,Black,8*1*1,2,CP69C,Alex,Despatch,30006,Pick
LaOv1732Bl,"Laptop Ovonel 17"" 32GB RAM Black",Laptop,Ovonel,"17""",32GB RAM,Black,16*1*1,16,CX21D,Mike,Despatch,30076,Pick
AlPH1716Gr,"All-in-one PH 17"" 16GB RAM Grey",All-in-one,PH,"17""",16GB RAM,Grey,16*1*1,10,AM98H,Emily,Despatch,30064,Pick
OfAESHeGr,Office Chair AEKI S Head pillow Grey,Office Chair,AEKI,S,Head pillow,Grey,16*1*1,1,BT87A,Emily,Despatch,30068,Pick
DrRG12LoWh,Drawer RGAP 1200 Locker White,Drawer,RGAP,1200,Locker,White,8*1*1,3,AO24B,David,Despatch,30064,Pick
SPRe24HeWh,SPen Reldeats 24 Hexagonal White,SPen,Reldeats,24,Hexagonal,White,48*10*5,2400,BS76F,Sarah,Despatch,30050,Pick
CuQE12FiBe,Cupboard QEKI 1200 Filing Beige,Cupboard,QEKI,1200,Filing,Beige,8*1*1,5,DH80B,John,Despatch,30097,Pick
KePH35BlBl,Keyboard PH 350 Bluetooth Black,Keyboard,PH,350,Bluetooth,Black,16*10*1,160,DK73E,Sarah,Despatch,30006,Pick
CuRG12DoBl,Cupboard RGAP 1200 Door Black,Cupboard,RGAP,1200,Door,Black,8*1*1,8,CQ97G,Sarah,Despatch,30004,Pick
LaYn15i5Wh,"Laptop Ynos 15"" i5 White",Laptop,Ynos,"15""",i5,White,16*1*1,16,DS27H,David,Despatch,30044,Pick
LaRe178GWh,"Laptop Rezar 17"" 8GB RAM White",Laptop,Rezar,"17""",8GB RAM,White,16*1*1,14,DP72G,Jane,Despatch,30071,Pick
MoRe45WiNa,Mouse Rerar 450 Wireled Navi,Mouse,Rerar,450,Wireled,Navi,16*10*1,72,CM45F,Amy,Despatch,30036,Pick
TaAE15AuSi,Table AEKI 1500 Auto Adjustable Silver,Table,AEKI,1500,Auto Adjustable,Silver,8*1*1,5,CJ59D,John,Despatch,30096,Pick
TVGL75S4Si,"TV GL 75"" S4K Silver",TV,GL,"75""",S4K,Silver,8*1*1,7,CO26H,Jane,Despatch,30072,Pick
OfSEMAdPi,Office Chair SEWOL M Adjustable Pink,Office Chair,SEWOL,M,Adjustable,Pink,16*1*1,12,BK89C,Emily,Despatch,30058,Pick
AlOv1416Gr,"All-in-one Ovonel 14"" 16GB RAM Grey",All-in-one,Ovonel,"14""",16GB RAM,Grey,16*1*1,16,CY89F,Chris,Despatch,30048,Pick
TaAE10AuBl,Table AEKI 1000 Auto Adjustable Black,Table,AEKI,1000,Auto Adjustable,Black,8*1*1,8,CJ20F,David,Despatch,30013,Pick
MoPH27MePi,Mouse PH 270 Mechanical Pink,Mouse,PH,270,Mechanical,Pink,16*10*1,122,CS82A,Emily,Despatch,30025,Pick
DrQE90SlWh,Drawer QEKI 900 Sliding White,Drawer,QEKI,900,Sliding,White,8*1*1,1,AO24H,Jane,Despatch,30068,Pick
GaAELHeBl,Gaming Chair AEKI L Head pillow Black,Gaming Chair,AEKI,L,Head pillow,Black,16*1*1,16,BL54B,David,Despatch,30070,Pick
KePH27BlWh,Keyboard PH 270 Bluetooth White,Keyboard,PH,270,Bluetooth,White,16*10*1,87,DH34F,Alex,Despatch,30074,Pick
KeHc45ErBl,Keyboard Hcetigol 450 Ergonomic Black,Keyboard,Hcetigol,450,Ergonomic,Black,16*10*1,33,DQ92A,Emily,Despatch,30061,Pick
MoSu27BlPi,Mouse Susa 270 Bluetooth Pink,Mouse,Susa,270,Bluetooth,Pink,16*10*1,160,AU17F,Alex,Despatch,30009,Pick
TaCI15AuGr,Table CITSATNAF 1500 Auto Adjustable Grey,Table,CITSATNAF,1500,Auto Adjustable,Grey,8*1*1,5,CH90C,Sarah,Despatch,30070,Pick
AlRe1732Wh,"All-in-one Rezar 17"" 32GB RAM White",All-in-one,Rezar,"17""",32GB RAM,White,16*1*1,3,DI57G,Jane,Despatch,30092,Pick
LaSu14i5Bl,"Laptop Susa 14"" i5 Black",Laptop,Susa,"14""",i5,Black,16*1*1,16,CJ15B,Laura,Despatch,30036,Pick
KePH27WiBl,Keyboard PH 270 Wireled Black,Keyboard,PH,270,Wireled,Black,16*10*1,160,BF67D,Amy,Despatch,30074,Pick
AlSu1416Gr,"All-in-one Susa 14"" 16GB RAM Grey",All-in-one,Susa,"14""",16GB RAM,Grey,16*1*1,1,AY87B,Jane,Despatch,30025,Pick
CaQE12FiBl,Cabinet QEKI 1200 Filing Black,Cabinet,QEKI,1200,Filing,Black,8*1*1,8,BH94B,Chris,Despatch,30029,Pick
DrQE90FiWh,Drawer QEKI 900 Filing White,Drawer,QEKI,900,Filing,White,8*1*1,3,BX80E,Laura,Despatch,30078,Pick
SPNa12SoPi,SPen Nalin 12 Soluble Pink,SPen,Nalin,12,Soluble,Pink,48*10*5,2400,AM40B,John,Despatch,30069,Pick
MoHc45MeNa,Mouse Hcetigol 450 Mechanical Navi,Mouse,Hcetigol,450,Mechanical,Navi,16*10*1,160,BX50C,Emily,Despatch,30039,Pick
MoRe27BlPi,Mouse Rerar 270 Bluetooth Pink,Mouse,Rerar,270,Bluetooth,Pink,16*10*1,160,CQ89B,David,Despatch,30069,Pick
CuQE18SlGr,Cupboard QEKI 1800 Sliding Grey,Cupboard,QEKI,1800,Sliding,Grey,8*1*1,2,DS80A,Mike,Despatch,30081,Pick
PeGi50HeGr,Pencil Gib 50 Hexagonal Grey,Pencil,Gib,50,Hexagonal,Grey,48*10*5,2400,AI71E,Amy,Despatch,30059,Pick
PrSoA3WiMi,Printer Sonac A3 Wifi Mix,Printer,Sonac,A3,Wifi,Mix,16*1*1,5,BO25A,Mike,Despatch,30088,Pick
AlSu1416Gr,"All-in-one Susa 14"" 16GB RAM Grey",All-in-one,Susa,"14""",16GB RAM,Grey,16*1*1,2,BI90B,John,Despatch,30076,Pick
CuQE12FiGr,Cupboard QEKI 1200 Filing Grey,Cupboard,QEKI,1200,Filing,Grey,8*1*1,8,AM02F,Chris,Despatch,30094,Pick
PrNoA2MoGr,Printer Nospe A2 Mono Grey,Printer,Nospe,A2,Mono,Grey,16*1*1,16,DY72D,David,Despatch,30055,Pick
LaRe14i7Gr,"Laptop Rezar 14"" i7 Grey",Laptop,Rezar,"14""",i7,Grey,16*1*1,16,CY21H,Laura,Despatch,30099,Pick
AlYn15i7Gr,"All-in-one Ynos 15"" i7 Grey",All-in-one,Ynos,"15""",i7,Grey,16*1*1,16,CY90B,Jane,Despatch,30022,Pick
LaYn1716Gr,"Laptop Ynos 17"" 16GB RAM Grey",Laptop,Ynos,"17""",16GB RAM,Grey,16*1*1,16,AU84G,Sarah,Despatch,30075,Pick
TVGn32FHGr,"TV Gnusmag 32"" FHD Grey",TV,Gnusmag,"32""",FHD,Grey,8*1*1,1,DM09C,Jane,Despatch,30007,Pick
TVEs65FHWh,"TV Esnesih 65"" FHD White",TV,Esnesih,"65""",FHD,White,8*1*1,8,DQ40A,Jane,Despatch,30016,Pick
KeRe45MeWh,Keyboard Rerar 450 Mechanical White,Keyboard,Rerar,450,Mechanical,White,16*10*1,116,DR19C,Emily,Despatch,30090,Pick
